#!Stats	378333	0.416580
#A+DQ083238
>A+DQ083238 9699 1=A1+AF004885.fa 2=A1+AF069670.fa 3=A1+AF484509.fa 4=A1+U51190.fa 5=A2+AF286237.fa 6=A2+AF286238.fa 7=B+AY173951.fa 8=B+AY331295.fa 9=B+AY423387.fa 10=B+K03455.fa 11=C+AF067155.fa 12=C+AY772699.fa 13=C+U46016.fa 14=C+U52953.fa 15=D+AY371157.fa 16=D+K03454.fa 17=D+U88824.fa 18=F1+AF005494.fa 19=F1+AF075703.fa 20=F1+AF077336.fa 21=F1+AJ249238.fa 22=F2+AF377956.fa 23=F2+AJ249236.fa 24=F2+AJ249237.fa 25=F2+AY371158.fa 26=G+AF061641.fa 27=G+AF061642.fa 28=G+AF084936.fa 29=H+AF005496.fa 30=H+AF190127.fa 31=H+AF190128.fa 32=J+AF082394.fa 33=J+AF082395.fa 34=K+AJ249235.fa 35=K+AJ249239.fa 36=N+AJ006022.fa 37=N+AJ271370.fa 38=N+AY532635.fa 39=O+AJ302647.fa 40=O+AY169812.fa 41=O+L20571.fa 42=O+L20587.fa
6146	6148	11	7,8,10,11,12,30,31,35
6149	6149	8	7,8,9,10,11,12,13,14,22,30,31,35
6150	6150	7	3,6,7,8,9,10,11,12,13,14,15,16,17,21,22,30,31,33,35
6151	6151	9	8,25
6152	6152	8	5,8,25,26,37,38,40,41,42
6153	6153	8	34
6154	6154	7	34,41
6155	6155	7	24,32,38
6156	6156	8	6,16,21,39,42
6157	6157	7	6,10,16,19,20,21,39,42
6158	6159	9	6
6160	6160	7	1,2,4,6,18,31
6161	6161	9	41
6162	6162	8	1,3,29,34,41
6163	6163	9	24,27,28,32
6164	6164	8	5,7,13,14,15,17,23,24,25,27,28,32,33,39
6165	6165	8	6,16,21,39
6166	6166	7	6,10,16,21,39
6167	6167	13	12
6168	6168	12	12,18
6169	6169	13	2
6170	6170	12	2,4
6171	6178	17	1
6179	6180	9	1,34,37
6181	6181	8	18
6182	6182	10	13
6183	6190	21	30
6191	6191	13	25,30
6192	6192	12	2,15,16,25,30
6193	6193	12	13
6194	6194	12	29
6195	6195	11	9,10,29
6196	6197	12	26
6198	6198	10	4,26
6199	6199	9	4,22,26
6200	6201	10	12
6202	6202	8	12,39,41
6203	6203	7	12,24,36,39,41
6204	6204	8	31
6205	6205	34	2
6206	6207	33	1,2
6208	6208	31	1,2,5
6209	6210	30	1,2,4,5
6211	6215	28	1,2,3,4,5
6216	6227	23	1,2,3,4,5,15
6228	6239	23	29,30
6240	6240	11	5,6,29,30
6241	6243	11	34
6244	6244	10	31
6245	6245	10	8,19,20,21,23,24,25
6246	6246	9	1,3,8,19,20,21,23,24,25,31
6247	6247	8	1,3,8,19,20,21,23,24,25,27,31
6248	6248	7	1,3,8,19,20,21,22,23,24,25,27,31,36,37
6249	6249	7	41
6250	6250	7	22,40
6251	6251	8	42
6252	6252	7	5,6,29,30,42
6253	6253	8	11,26
6254	6254	7	11,26,28
6255	6255	8	15
6256	6256	10	1
6257	6257	9	1,39
6258	6258	8	1,39,40
6259	6259	9	40
6260	6260	8	9,17,18,40,42
6261	6261	7	9,10,12,14,15,17,18,35,40,41,42
6262	6262	10	32
6263	6263	9	23,32
6264	6264	8	23,31,32,33
6265	6265	8	41
6266	6266	10	7,18
6267	6269	10	34
6270	6270	9	3,13
6271	6271	9	2
6272	6272	8	2,27
6273	6273	7	2,27,32,33,37
6274	6275	8	16,39
6276	6276	7	5,28
6277	6277	7	40,41
6278	6278	7	34
6279	6279	9	32,36,39
6280	6281	12	3
6282	6284	11	1
6285	6286	10	4
6287	6287	8	4,23
6288	6288	8	38
6289	6289	7	8,20,21,23,30,32,38
6290	6290	7	3,12,24,31,40
6291	6291	7	4
6292	6294	13	19
6295	6295	10	19,25,34
6296	6296	9	19,23,25,34,38
6297	6297	8	19,23,25,34,38,39
6298	6299	9	14
6300	6300	9	9
6301	6302	9	28
6303	6303	9	16
6304	6307	10	27
6308	6308	9	14
6309	6309	8	9,10,14
6310	6310	7	9,10,14,41,42
6311	6311	8	28,39,40
6312	6313	10	15,19
6314	6314	8	15,19,25,26
6315	6315	7	15,19,25,26,27,35
6316	6319	43	3
6320	6340	40	2
6341	6342	19	2,21
6343	6343	17	2,14,18,21
6344	6345	16	2,14,18,21,29
6346	6346	14	2,5,14,18,20,21,29
6347	6354	16	10,23
6355	6355	8	10,23,39
6356	6356	7	10,23,30,39
6357	6357	6	10,23,30,39,41
6358	6358	7	14,36,40,42
6359	6359	8	27
6360	6360	8	3,4,12,35,42
6361	6365	15	2
6366	6371	30	3
6372	6373	24	3,4
6374	6399	67	1
6400	6409	41	1,29
6410	6417	51	31
6418	6418	44	14,19
6419	6419	56	27
6420	6432	55	11,27
6433	6441	42	5,11,27
6442	6474	41	1
6475	6475	8	1,32
6476	6476	9	5,11,15,16,28
6477	6477	8	5,11,15,16,28,36
6478	6479	10	37,38
6480	6483	18	4
6484	6487	14	3,4
6488	6488	10	3,4,7,10,23,31
6489	6489	10	39
6490	6490	10	26
6491	6492	9	26,30
6493	6493	9	21
6494	6494	8	2,7,21,22,28
6495	6495	7	2,7,15,21,22,28
6496	6496	9	36,38
6497	6498	20	13
6499	6518	44	4,34,35
6519	6519	24	2,4,34,35
6520	6525	23	2,3,4,34,35
6526	6537	27	29
6538	6543	15	29,31
6544	6557	23	3,4
6558	6558	9	3,4,7,13
6559	6560	8	3,4,7,13,39
6561	6561	8	41
6562	6563	11	17
6564	6567	21	19
6568	6569	23	7
6570	6585	30	6
6586	6590	21	34
6591	6593	26	35
6594	6600	25	33
6601	6608	22	6
6609	6615	14	5,6
6616	6617	8	7,8,9,12
6618	6618	8	3,4,20
6619	6619	9	32
6620	6620	8	32,33
6621	6621	8	1,7,8,13,21,27,28,34,40,42
6622	6622	7	1,7,8,13,21,25,27,28,34,39,40,41,42
6623	6623	10	10
6624	6624	9	5,10
6625	6625	9	34,35
6626	6626	8	34,35,37
6627	6627	7	3,16,34,35,37
6628	6629	9	17
6630	6630	11	36
6631	6632	16	28
6633	6633	15	15
6634	6634	14	9,15
6635	6636	13	9,15,34
6637	6639	11	9,15,34,39,42
6640	6640	11	23
6641	6641	11	1,27
6642	6642	10	1,5,6,27
6643	6643	9	1,5,6,8,16,27
6644	6644	8	1,4,5,6,7,8,10,16,27
6645	6645	8	40
6646	6646	9	17
6647	6647	8	17,22,25
6648	6648	7	3,10,12,17,20,21,22,23,25,29,39,41
6649	6651	12	24
6652	6652	9	24,27
6653	6654	19	1,4,14,19
6655	6655	17	1,4,14,19,28
6656	6656	16	1,3,4,14,19,20,21,28
6657	6672	29	2
6673	6684	20	1
6685	6686	9	40
6687	6687	8	2,39
6688	6688	7	2,20,29,32,39
6689	6690	8	26
6691	6691	10	19
6692	6693	9	1,6,18,19,23,26,30,31
6694	6695	9	42
6696	6696	7	20,21,41,42
6697	6697	9	11
6698	6698	8	11,13,18,21,24
6699	6699	10	15
6700	6700	9	2,15,16
6701	6701	9	37
6702	6702	9	6,17,23,26,30,31
6703	6703	8	6,14,17,23,26,30,31,37
6704	6704	9	42
6705	6705	8	9,26,27,42
6706	6706	9	33,40
6707	6713	25	7
6714	6715	18	7,9
6716	6716	17	1
6717	6725	18	25
6726	6727	9	25,29
6728	6728	8	34
6729	6729	8	32,33
6730	6730	7	8,9,10,11,18,28,29,32,33,36
6731	6731	8	39,40
6732	6732	8	8,23
6733	6733	8	7,19,20
6734	6734	7	1,7,19,20,27,28,31
6735	6735	8	15
6736	6736	9	41
6737	6737	8	11,14,24,34,41
6738	6738	8	29
6739	6740	8	42
6741	6741	7	21
6742	6742	8	1
6743	6743	7	1,18,25,27
6744	6744	8	36
6745	6745	7	13,28,36
6746	6746	9	26
6747	6747	9	24
6748	6750	13	23
6751	6751	10	1,23,32,33
6752	6752	10	15
6753	6755	12	13
6756	6756	9	13,26
6757	6757	10	22,23,24,25
6758	6758	9	22,23,24,25,29
6759	6759	8	1,2,3,4,7,8,9,10,11,12,15,17,18,19,20,21,22,23,24,25,27,29,31,32,34,39
6760	6760	8	31,39,40
6761	6761	8	30
6762	6762	7	1,6,23,30,32,33
6763	6764	7	11,13
6765	6765	7	42
6766	6766	7	5,13,16
6767	6767	8	22
6768	6768	8	39,40
6769	6769	8	40
6770	6770	7	1,4,6,12,15,23,24,32,33,34,40
6771	6771	6	1,4,6,11,12,13,15,23,24,32,33,34,40
6772	6772	7	3
6773	6773	8	16,37,38
6774	6774	7	1,5,12,16,35,37,38
6775	6776	10	7
6777	6777	21	14
6778	6796	27	11
6797	6797	8	5,8,10,11,32,33
6798	6798	7	5,8,10,11,16,19,21,27,28,32,33,35,37,38
6799	6802	20	2,16
6803	6804	16	2,16,18
6805	6805	14	2,16,18,19
6806	6807	13	2,16,18,19,22,24
6808	6808	11	2,3,15,16,18,19,20,22,23,24,42
6809	6815	16	29,31
6816	6816	9	29,30,31
6817	6817	8	1,17,29,30,31,39,40
6818	6818	7	1,12,17,29,30,31,39,40
6819	6819	9	7,13,31
6820	6821	10	23,42
6822	6830	37	35
6831	6831	28	34,35
6832	6834	27	4,10,34,35
6835	6836	24	4,10,17,34,35
6837	6837	22	4,7,10,16,17,34,35
6838	6846	26	9
6847	6889	52	1
6890	6890	10	28
6891	6891	9	2,16,21,28
6892	6893	9	3,22
6894	6894	8	15
6895	6895	7	15,37
6896	6896	8	5
6897	6898	8	9,11,14,15,18,36
6899	6899	9	38,42
6900	6900	9	1
6901	6908	22	2
6909	6909	14	2,34
6910	6914	13	2,20,21,34
6915	6915	8	2,7,20,21,34
6916	6916	8	10,12,14,29
6917	6917	8	5,30,31
6918	6919	10	1,4
6920	6920	8	1,4,8,19,35
6921	6921	8	13,36
6922	6922	7	1,8,13,20,36,38
6923	6923	7	24
6924	6924	9	20,21,22,25
6925	6930	20	18,29
6931	6931	14	18,26,28,29,32,33
6932	6933	13	18,26,27,28,29,32,33
6934	6997	72	3
6998	6999	11	32,33
7000	7000	10	12,29,31
7001	7001	9	11,12,13,23,29,31,38
7002	7002	8	11,12,13,23,25,29,31,38
7003	7003	9	21
7004	7005	9	1,18
7006	7007	9	39
7008	7009	9	22
7010	7010	8	32,41
7011	7012	9	23,31,38
7013	7013	20	17
7014	7017	21	3
7018	7019	18	33
7020	7020	19	25
7021	7021	25	1
7022	7039	30	4
7040	7040	13	14
7041	7046	12	11,14
7047	7047	9	1
7048	7053	17	19
7054	7054	11	11,14,17,19
7055	7055	13	8
7056	7056	13	2,32
7057	7063	13	1
7064	7064	7	15,17,26,36,41
7065	7065	7	14,35,40
7066	7066	8	11,12
7067	7067	7	11,12,18
7068	7068	6	11,12,16,18,30
7069	7069	6	29
7070	7070	7	4,34
7071	7071	7	13
7072	7072	9	15,19
7073	7073	8	7,11,15,17,18,19,20,21,30,34,35
7074	7074	9	22,24
7075	7075	8	9,11,12,22,24,30,38
7076	7076	7	2,4,5,7,9,10,11,12,15,22,24,27,29,30,32,33,37,38
7077	7077	7	1,19
7078	7078	6	1,19,20,34
7079	7079	7	25
7080	7080	8	10
7081	7081	7	6,10,13,26,27,28,36,38,41
7082	7082	9	3
7083	7083	8	3,16,39
7084	7094	23	4
7095	7095	12	4,31
7096	7098	12	7
7099	7101	11	1,3
7102	7102	8	1,3,6,27,28
7103	7103	10	12
7104	7104	9	12,40
7105	7107	10	37
7108	7110	10	39,42
7111	7111	8	1,3,6,19,22,27,28,29,32,33,35
7112	7113	11	13
7114	7115	10	40
7116	7116	8	37,40
7117	7117	7	8,37,40
7118	7119	9	3
7120	7122	24	3
7123	7128	30	4
7129	7129	24	4,13
7130	7136	23	4,11,13
7137	7144	16	4,11,13,20
7145	7149	12	28
7150	7150	7	6,22,28,31,34,37
7151	7151	8	5
7152	7152	8	7
7153	7153	7	7,8,32,33
7154	7154	8	19
7155	7155	8	3,9,13,19,21,24,32
7156	7156	9	20,26,33
7157	7157	9	30
7158	7161	24	6
7162	7169	20	1,6
7170	7170	12	1,2,3,4,6,32,33
7171	7171	11	1,2,3,4,6,13,32,33
7172	7172	10	1,2,3,4,6,9,13,32,33
7173	7173	9	1,2,3,4,6,9,13,15,32,33,41
7174	7174	8	1,2,3,4,6,9,13,15,32,33,39,41,42
7175	7175	9	34
7176	7180	16	26
7181	7182	16	28
7183	7192	19	2
7193	7193	9	2,26
7194	7194	9	9,18,23,32
7195	7195	9	24
7196	7196	8	24,39
7197	7197	8	40
7198	7198	8	2,3,6
7199	7199	7	2,3,6,11,14
7200	7200	7	1,22
7201	7201	7	13,35
7202	7202	8	41
7203	7203	7	5,10,41
7204	7204	7	6,9,15,17,18,19,20,23,32,39,40
7205	7207	12	32,33
7208	7208	9	25,32,33
7209	7209	12	13
7210	7211	11	2,4,13
7212	7212	9	2,4,6,13,15,17,18,19,23
7213	7213	9	3
7214	7216	10	39
7217	7217	7	1,16,29,39
7218	7221	11	41
7222	7222	8	26,35
7223	7225	10	14
7226	7226	8	28,31
7227	7227	7	14,28,31
7228	7228	7	1,11,37
7229	7229	7	10
7230	7230	7	22
7231	7231	6	22,26,30,35
7232	7232	7	25,32
7233	7233	7	1,5,7,8,9,10,11,12,16,20,25,29,30,32,33,35
7234	7234	7	9,24
7235	7235	7	15
7236	7236	7	1,2,13,18,19,21,23,24
7237	7237	8	3,4,6,28
7238	7238	7	3,4,6,22,28,30,35,36,38
7239	7239	9	31
7240	7240	9	39
7241	7241	9	3,6,8,14,34,36,37
7242	7243	9	37
7244	7244	10	2,21,24,27,34
7245	7245	9	2,17,21,24,27,34,42
7246	7247	8	2,3,4,6,7,17,21,22,24,27,28,30,34,42
7248	7248	7	13,15,18,22,25,32
7249	7251	11	31
7252	7252	8	31,37
7253	7253	7	4,31,37
7254	7254	7	36,38,41
7255	7255	8	2,7,30
7256	7257	10	41,42
7258	7258	8	39,41,42
7259	7259	7	2,8,12,14,15,18,23,39,41,42
7260	7261	11	19
7262	7263	12	3,16,34
7264	7265	11	32
7266	7266	10	29
7267	7270	12	18
7271	7271	8	5,9,13,14,16,18,19,21,26
7272	7272	8	5,6,19,21
7273	7274	10	20,31
7275	7276	10	34
7277	7277	8	15,17,34,39,40,41,42
7278	7279	12	11
7280	7280	10	11,12,13,14
7281	7281	9	8,11,12,13,14,18
7282	7282	8	8,10,11,12,13,14,18
7283	7283	8	39
7284	7284	8	12,20
7285	7285	7	12,20,28,29,31,36
7286	7286	9	40,42
7287	7287	9	35,38
7288	7288	8	35,36,38
7289	7291	19	3
7292	7297	16	3,24
7298	7299	10	3,24,34
7300	7300	9	40
7301	7301	8	31,40
7302	7303	8	37
7304	7304	7	1,4,7,8,10,14,15,30,35
7305	7305	6	1,4,7,8,10,14,15,30,35,36,38,40
7306	7331	55	1
7332	7335	29	1,4
7336	7338	25	1,4,28
7339	7339	22	1,4,26,28
7340	7341	21	1,4,26,27,28
7342	7350	19	1,2,4,26,27,28
7351	7351	10	1,2,4,5,11,26,27,28,29,31
7352	7353	9	1,2,4,5,11,16,26,27,28,29,31
7354	7354	9	36
7355	7355	8	7,36
7356	7356	8	10
7357	7357	8	17,38
7358	7358	8	4,9
7359	7360	9	3,6,30,38
7361	7365	15	13
7366	7366	10	13,31,34
7367	7367	9	3,7,8,9,13,26,31,34
7368	7368	10	2,21,32
7369	7369	12	3
7370	7374	14	1
7375	7375	9	1,7
7376	7376	8	1,6,7
7377	7377	10	13,14
7378	7378	9	13,14,30,31,32,33
7379	7380	9	17,36,41
7381	7381	8	42
7382	7382	8	9,40
7383	7383	7	2,9,10,11,12,14,16,18,19,30,40
7384	7384	8	5,15,20,33
7385	7385	7	1,5,7,8,9,15,20,33
7386	7386	8	37
7387	7387	7	6,37
7388	7388	7	29,32
7389	7389	6	29,32,36,38,41
7390	7390	9	17
7391	7391	8	10,16,17
7392	7392	7	6,10,16,17,36
7393	7394	10	15
7395	7395	8	15,23,31
7396	7396	9	41
7397	7397	8	2,41
7398	7398	7	2,11,22,41
7399	7399	6	2,11,15,20,22,33,41
7400	7400	10	10
7401	7402	9	2,10
7403	7403	10	25
7404	7405	10	30
7406	7407	9	2
7408	7408	8	21
7409	7409	8	12
7410	7410	9	4,22
7411	7411	8	4,22,26
7412	7414	10	22
7415	7415	7	16,17,22,40,41,42
7416	7416	9	2,36
7417	7417	8	2,21,36
7418	7418	7	1,2,5,6,7,9,12,20,21,27,29,31,36,39
7419	7419	7	11
7420	7421	7	24
7422	7424	8	6
7425	7425	7	7,8,15,16,19,23,40,42
7426	7432	27	1,4
7433	7439	20	1,4,11
7440	7443	13	1,3,4,11
7444	7446	10	16
7447	7447	9	34
7448	7448	8	8,34,36,39
7449	7449	7	8,27,34,36,39
7450	7450	8	29
7451	7451	7	24,25,29,39
7452	7452	7	41
7453	7453	6	26,35,36,37,38,41
7454	7461	22	4
7462	7474	41	28
7475	7476	29	27
7477	7480	28	30
7481	7482	24	8,30
7483	7495	22	8,10,30
7496	7501	13	42
7502	7502	8	1,6,7,10
7503	7503	9	34
7504	7505	12	17
7506	7508	10	17,36,38
7509	7511	11	16
7512	7512	10	5,6
7513	7514	10	1,4
7515	7515	8	1,4,39,40
7516	7516	8	29,42
7517	7518	9	36,38
7519	7519	7	26,36,38
7520	7520	6	11,19,22,26,36,38
7521	7521	9	31
7522	7523	10	3
7524	7525	40	4
7526	7532	38	4,28
7533	7550	32	27
7551	7555	14	22,27
7556	7556	9	6,22,27
7557	7557	8	6,22,27,37
7558	7558	7	6,22,27,36,37,38,40
7559	7559	8	12
7560	7560	7	12,34
7561	7562	9	41
7563	7563	7	1,15,16,37,41
7564	7564	10	17,18,20
7565	7565	10	4
7566	7566	10	6,22,24,27,30,38
7567	7567	9	6,11,13,22,24,27,30,38
7568	7568	8	6,11,12,13,22,24,27,30,38
7569	7569	11	33
7570	7570	11	7,29
7571	7571	10	7,19,26,29,41
7572	7572	9	1,3,7,8,9,10,19,26,29,31,35,41
7573	7573	9	2,5,25,34
7574	7574	8	2,5,25,34,36,40
7575	7576	10	18
7577	7577	8	6,14,18
7578	7578	8	32
7579	7581	10	21
7582	7582	9	19,21
7583	7583	9	13
7584	7584	9	17
7585	7588	35	4
7589	7590	61	31
7591	7593	59	5,31
7594	7596	56	5,30,31
7597	7657	91	16
7658	7663	44	4
7664	7673	38	3,4
7674	7687	28	3,4,26
7688	7688	14	3,4,26,31
7689	7690	13	2,3,4,26,27,28,31,34
7691	7691	11	2,3,4,26,27,28,29,31,34
7692	7692	10	2,3,4,26,27,28,29,30,31,34
7693	7694	9	2,3,4,26,27,28,29,30,31,34,37
7695	7695	9	17,18
7696	7696	8	7,11,15,16,17,18,21,35,42
7697	7697	7	7,8,11,15,16,17,18,21,35,38,42
7698	7699	7	19
7700	7700	6	5,38
7701	7701	5	5,38,39,40,41,42
7702	7702	6	39,40
7703	7703	7	6,26,31
7704	7704	7	4,12,16,26,29
7705	7705	7	1,7,8,11,14,16,17,37,38,42
7706	7706	7	19
7707	7707	8	39
7708	7708	9	2,3,29
7709	7709	8	2,3,9,10,29,34
7710	7710	16	28
7711	7711	15	6,28
7712	7712	16	15
7713	7717	15	15,16,17
7718	7720	11	31
7721	7721	8	18,31
7722	7722	8	9
7723	7723	8	39
7724	7724	8	19,40
7725	7725	7	3,19,36,40
7726	7726	7	31
7727	7728	10	36,38
7729	7731	14	12
7732	7732	11	1,2,3,4,12,14,20,21,22,24,25,26,34,35
7733	7743	52	3
7744	7758	42	1
7759	7788	68	13
7789	7792	58	25
7793	7803	67	35
7804	7821	56	30,35
7822	7822	50	11
7823	7830	49	11,12
7831	7847	50	3
7848	7859	33	1,3
7860	7872	21	1,3,6
7873	7873	9	21,27,28
7874	7874	8	9,10,18,21,27,28
7875	7876	9	24,29,30,33
7877	7878	10	34
7879	7879	8	2,4,31,34
7880	7881	9	5,15
7882	7882	8	6,24
7883	7883	8	27
7884	7884	7	27,37
7885	7885	8	25
7886	7886	7	25,36,40,41,42
7887	7887	7	9,10
7888	7888	8	2,4,8,14,17,31,34
7889	7889	7	2,4,7,8,14,17,31,34
7890	7942	151	1
7943	7952	98	1,3
7953	7978	88	1,2,3
7979	7980	62	1,2,3,20
7981	7985	60	1,2,3,18,20
7986	8002	55	1,2,3,18,19,20
8003	8016	38	1,2,3,4,18,19,20
8017	8022	24	1,2,3,4,18,19,20,29,30
8023	8023	18	1,2,3,4,18,19,20,22,25,29,30
8024	8036	20	26
8037	8037	8	23,32,36
8038	8038	8	11
8039	8039	7	11,39,42
8040	8040	9	15,16,17,39
8041	8041	8	5,6,13,15,16,17,39,42
8042	8042	8	31
8043	8044	8	17
8045	8045	7	26,37,41
8046	8046	7	1
8047	8048	11	11
8049	8049	9	11,14
8050	8052	11	3
8053	8056	11	41
8057	8061	17	18
8062	8065	17	3
8066	8074	41	4
8075	8079	32	4,5
8080	8088	27	3,4,5
8089	8089	18	3,4,5,26
8090	8096	20	29
8097	8101	13	29,31
8102	8102	9	34
8103	8103	8	7,34
8104	8107	12	15
8108	8109	12	3
8110	8113	11	2
8114	8114	8	19
8115	8116	9	25
8117	8117	8	23,24
8118	8120	10	39,41,42
8121	8121	10	3,4,7,9,10,11,13,14,18,19,21,22,23
8122	8122	9	2,3,4,7,9,10,11,13,14,18,19,21,22,23
8123	8131	18	19
8132	8149	31	1
8150	8153	16	16
8154	8155	16	4
8156	8161	32	32
8162	8177	30	34
8178	8178	14	4,34
8179	8180	13	1,4,34
8181	8182	11	1,4,15,16,34
8183	8183	9	1,4,15,16,28,34
8184	8184	8	1,4,15,16,27,28,34
8185	8185	7	1,2,4,7,15,16,21,22,26,27,28,30,34,35
8186	8186	7	37,38
8187	8187	9	13
8188	8188	8	4,13
8189	8189	7	4,13,14
8190	8190	8	17,39
8191	8191	7	16,17,39
8192	8192	9	28
8193	8201	22	1,21
8202	8202	24	35
8203	8219	59	8
8220	8220	42	8,17
8221	8255	44	7
8256	8258	10	36
8259	8260	8	9,10,15,36
8261	8261	8	11
8262	8262	7	11,31,35,40,42
8263	8272	36	3
8273	8278	26	3,20
8279	8287	20	3,10,20
8288	8290	11	3,8,10,20
8291	8291	8	3,7,8,10,20
8292	8292	7	3,6,7,8,10,20,42
8293	8301	41	1
8302	8302	32	1,24
8303	8308	31	1,23,24
8309	8310	25	1,2,11,12,23,24,27,29,31,32,33
8311	8313	23	1,2,11,12,22,23,24,27,29,31,32,33
8314	8317	20	1,2,11,12,22,23,24,27,29,31,32,33,34,35
8318	8322	16	1,2,11,12,18,19,20,21,22,23,24,27,29,31,32,33,34,35
8323	8329	14	28
8330	8331	7	4,12,13,28,35
8332	8332	17	7
8333	8334	16	7,10
8335	8338	21	2
8339	8359	42	1
8360	8367	23	3
8368	8370	15	3,4
8371	8373	43	25
8374	8379	40	24,25
8380	8383	34	22,24,25
8384	8384	32	3,4
8385	8389	31	3,4,14
8390	8396	26	3,4,14,15
8397	8408	20	21
8409	8410	8	16,17,21
8411	8411	7	38,42
8412	8418	18	32,33
8419	8421	11	5,32,33
8422	8423	8	1,2,5,6,32,33
8424	8424	9	36
8425	8425	8	36,37,38
8426	8426	7	1,7,18,19,26,36,37,38,41
8427	8427	6	1,4,7,18,19,26,36,37,38,39,41,42
8428	8428	6	30,34
8429	8429	8	13
8430	8430	8	20
8431	8457	38	1
8458	8458	26	3,14
8459	8460	31	33
8461	8463	29	13,33
8464	8464	46	27
8465	8465	46	16
8466	8466	45	9,16
8467	8469	44	9,10,16,26
8470	8470	41	1,9,10,16,26
8471	8477	40	1,9,10,16,26,28
8478	8479	33	1,9,10,15,16,26,28
8480	8490	31	1,7,9,10,15,16,26,28
8491	8495	20	1,7,9,10,13,15,16,17,26,28
8496	8499	15	1,7,9,10,13,15,16,17,26,28,30
8500	8500	11	1,3,4,7,8,9,10,11,12,13,14,15,16,17,26,28,30,32,33
8501	8501	10	1,3,4,7,8,9,10,11,12,13,14,15,16,17,25,26,28,30,32,33,34
8502	8502	9	1,3,4,7,8,9,10,11,12,13,14,15,16,17,21,22,25,26,28,29,30,32,33,34
8503	8503	8	1,3,4,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,25,26,28,29,30,32,33,34
8504	8504	7	1,3,4,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,25,26,28,29,30,32,33,34
8505	8505	7	6
8506	8506	8	41
8507	8507	7	1,17,36,41
8508	8508	8	7,15,26
8509	8509	9	4,9
8510	8510	8	4,9,35
8511	8512	10	19
8513	8514	9	39,42
8515	8515	8	3
8516	8516	7	3,10
8517	8517	7	23
8518	8518	7	11,41
8519	8519	8	7,8,9,10,27
8520	8521	8	19
8522	8522	9	42
8523	8524	9	37
8525	8525	9	2,20
8526	8529	40	1
8530	8543	44	2
8544	8565	30	2,4
8566	8566	8	2,3,4,25
8567	8567	8	18
8568	8568	7	18,23,24
8569	8569	7	12,14,39
8570	8570	8	30
8571	8572	8	2,4
8573	8573	8	40
8574	8574	10	35
8575	8586	24	3
8587	8587	12	3,4
8588	8592	19	1
8593	8593	14	1,17,24,25
8594	8598	17	5
8599	8603	14	6
8604	8604	10	9,14
8605	8606	10	21,29
8607	8607	8	3,4,5,6,7,8,10,18,20,21,22,23,27,28,29,35
8608	8608	8	31
8609	8609	8	39
8610	8610	7	26,39
8611	8611	7	15
8612	8612	12	26
8613	8624	21	13
8625	8628	12	26
8629	8629	8	12,16,26,28,34
8630	8630	9	30
8631	8631	9	37
8632	8632	8	11,37,38
8633	8633	9	3
8634	8634	8	3,24
8635	8635	8	13,21
8636	8637	10	42
8638	8638	9	4,16,32,33,34
8639	8641	11	23
8642	8642	8	19,23,25
8643	8643	9	17
8644	8645	10	18,21
8646	8646	9	36,41
8647	8648	10	40
8649	8649	8	40,41
8650	8650	7	1,2,5,6,8,9,11,24,39,40,41
8651	8654	21	3
8655	8656	17	3,14
8657	8657	15	3,14,23
8658	8659	14	1,3,4,14,23
8660	8660	12	1,3,4,14,16,17,23
8661	8661	12	13
8662	8663	13	22
8664	8665	17	12,31
8666	8668	15	12,19,21,31
8669	8672	12	12,19,20,21,31
8673	8673	22	1,4
8674	8682	21	1,2,4
8683	8683	12	1,2,4,5,28
8684	8686	11	1,2,4,5,27,28
8687	8687	9	37
8688	8688	16	36
8689	8691	15	14,36
8692	8695	12	14,30,36
8696	8699	17	6
8700	8700	13	6,35
8701	8703	12	3,6,35
8704	8704	9	3,6,35,38
8705	8706	11	27
8707	8707	9	27,28,41
8708	8708	9	16
8709	8709	8	9,15,16,31,33
8710	8710	7	5,9,11,15,16,17,23,24,25,31,33
8711	8711	10	32
8712	8712	9	6,13,14,32
8713	8713	9	7,10,20,32,33,34
8714	8714	8	3,6,7,10,18,20,32,33,34,35,36,38
8715	8716	11	2,12
8717	8717	9	1,2,8,12
8718	8719	8	1,2,5,8,12,15,23,24,25,31
8720	8720	6	1,2,5,7,8,11,12,15,23,24,25,29,31
8721	8721	7	1,4,38
8722	8722	8	20
8723	8723	7	5,18,19,20,22,24,26,27,30,35
8724	8724	7	9,21,29,34,37,40
8725	8725	8	8,16
8726	8726	9	39
8727	8730	16	1
8731	8731	20	30
8732	8733	19	29,30
8734	8734	17	9,23,29,30,31
8735	8735	16	9,20,22,23,29,30,31,33
8736	8736	25	37,38
8737	8740	24	6,37,38
8741	8751	27	5
8752	8752	16	5,9,28,39
8753	8757	15	1,5,9,21,28,39
8758	8759	10	1,3,5,9,21,28,39,42
8760	8760	8	1,3,5,9,14,16,19,21,28,39,40,42
8761	8761	8	24,32,33
8762	8762	8	41
8763	8763	8	35
8764	8766	10	30
8767	8768	11	40
8769	8769	10	32
8770	8770	12	37
8771	8771	11	37,41
8772	8772	10	2,4,37,41
8773	8773	9	2,4,12,18,29,37,41
8774	8774	8	2,4,7,8,10,12,13,15,18,29,34,36,37,41
8775	8775	9	30
8776	8776	12	3
